2025-08-03 20:50:56,955 — INFO — Visiting https://www.pricepally.com/shop?page=1
2025-08-03 20:52:03,327 — INFO — [\u2714] Saved Golden Penny Granulated Sugar (1kg) — \u20a62519 - \u20a622099
2025-08-03 20:52:03,878 — INFO — [\u2714] Saved Pepper - Tatase Grade A — \u20a62489 - \u20a6476769
2025-08-03 20:52:04,426 — INFO — [\u2714] Saved Atama Leaves — \u20a6319 - \u20a62739
2025-08-03 20:52:04,973 — INFO — [\u2714] Saved Pineapple - Queens Semi-ripe (Big) — \u20a64499 - \u20a639699
2025-08-03 20:52:05,525 — INFO — [\u2714] Saved Whole Oregano (Spice Supreme) — \u20a62849 - \u20a633099
2025-08-03 20:52:05,528 — INFO — Visiting https://www.pricepally.com/shop?page=3
2025-08-03 20:52:14,884 — INFO — Found 16 products on page 3
2025-08-03 20:52:15,433 — INFO — [\u2714] Saved Pepper Soup Spice — \u20a61199 - \u20a613299
2025-08-03 20:52:16,061 — INFO — [\u2714] Saved Dangote Sugar (50kg) — \u20a696899
2025-08-03 20:52:16,603 — INFO — [\u2714] Saved Viva Dustbin Nylon — \u20a61529 - \u20a617259
2025-08-03 20:52:17,157 — INFO — [\u2714] Saved Periwinkle - With Shell — \u20a6929 - \u20a63399
2025-08-03 20:52:17,699 — INFO — [\u2714] Saved Golden Penny Semovita (2kg) — \u20a64499 - \u20a618799
2025-08-03 20:52:18,505 — INFO — [\u2714] Saved Mr Chef Salt (1kg) — \u20a6649 - \u20a69999
2025-08-03 20:52:19,047 — INFO — [\u2714] Saved Mr Chef Salt (500g) — \u20a6429 - \u20a69999
2025-08-03 20:52:19,598 — INFO — [\u2714] Saved Mr Chef Salt (250g) — \u20a6319 - \u20a610549
2025-08-03 20:52:20,220 — INFO — [\u2714] Saved Periwinkle - Without Shell — \u20a61749 - \u20a626499
2025-08-03 20:52:20,765 — INFO — [\u2714] Saved Milo Sachet (20g) — \u20a61089 - \u20a639699
2025-08-03 20:52:21,312 — INFO — [\u2714] Saved Mivina Chicken Seasoning (90g) — \u20a61419 - \u20a615939
2025-08-03 20:52:21,861 — INFO — [\u2714] Saved Lemon - Bush Green — \u20a6379 - \u20a6649
2025-08-03 20:52:22,417 — INFO — [\u2714] Saved Strawberry - Foreign (Semi-ripe) — \u20a65599 - \u20a623149
2025-08-03 20:52:23,527 — INFO — [\u2714] Saved Soya Beans — \u20a6669 - \u20a66149
2025-08-03 20:52:24,077 — INFO — [\u2714] Saved Spinach — \u20a6649
2025-08-03 20:52:24,079 — INFO — Visiting https://www.pricepally.com/shop?page=4
2025-08-03 20:52:33,632 — INFO — Found 15 products on page 4
2025-08-03 20:52:34,569 — INFO — [\u2714] Saved Stockfish - Pieced Flesh — \u20a6649 - \u20a66699
2025-08-03 20:52:35,129 — INFO — [\u2714] Saved Golden Penny Semovita (1kg) — \u20a62299 - \u20a618799
2025-08-03 20:52:35,671 — INFO — [\u2714] Saved Nestle Coffee Mate (400g) — \u20a67249 - \u20a685899
2025-08-03 20:52:36,217 — INFO — [\u2714] Saved McVitie's Crackers Biscuit — \u20a6689 - \u20a64829
2025-08-03 20:52:36,763 — INFO — [\u2714] Saved Fried Rice Mix — \u20a638071
2025-08-03 20:52:37,321 — INFO — [\u2714] Saved Turkey Mid Wings — \u20a64779 - \u20a688649
2025-08-03 20:52:37,867 — INFO — [\u2714] Saved Curry Powder (Spice Supreme) — \u20a62849 - \u20a633099
2025-08-03 20:52:38,950 — INFO — [\u2714] Saved Okro — \u20a61179 - \u20a65049
2025-08-03 20:52:40,278 — INFO — [\u2714] Saved Thyme (Spice Supreme) — \u20a62849 - \u20a633099
2025-08-03 20:52:40,857 — INFO — [\u2714] Saved Golden Penny Semovita (10kg) — \u20a618799
2025-08-03 20:52:41,413 — INFO — [\u2714] Saved Sonia Tomato Mix (210g) — \u20a6869 - \u20a634199
2025-08-03 20:52:41,965 — INFO — [\u2714] Saved Sonia Tomato Mix (400g) — \u20a61419 - \u20a629799
2025-08-03 20:52:43,035 — INFO — [\u2714] Saved Ayoola Plantain Flour (900g) — \u20a64169
2025-08-03 20:52:43,580 — INFO — [\u2714] Saved Ayoola Potato Flour (1kg) — \u20a63949
2025-08-03 20:52:43,582 — INFO — Visiting https://www.pricepally.com/shop?page=5
2025-08-03 20:52:51,772 — INFO — Found 15 products on page 5
2025-08-03 20:52:52,341 — INFO — [\u2714] Saved Ayoola Poundo Yam (900g) — \u20a63949 - \u20a685349
2025-08-03 20:52:52,891 — INFO — [\u2714] Saved Ayoola Poundo Yam (1.8kg) — \u20a68899 - \u20a685349
2025-08-03 20:52:53,441 — INFO — [\u2714] Saved Ayoola Poundo Yam (4.5kg) — \u20a621549 - \u20a685349
2025-08-03 20:52:53,990 — INFO — [\u2714] Saved Turkey Wings — \u20a64279 - \u20a682599
2025-08-03 20:52:54,539 — INFO — [\u2714] Saved Cucumber (kg) — \u20a6649 - \u20a61199
2025-08-03 20:52:55,091 — INFO — [\u2714] Saved Maling Coconut Milk (400ml) — \u20a62299 - \u20a652899
2025-08-03 20:52:55,633 — INFO — [\u2714] Saved Ponmo — \u20a6379 - \u20a65699
2025-08-03 20:52:56,191 — INFO — [\u2714] Saved Milo Refill (400g) — \u20a63949 - \u20a638599
2025-08-03 20:52:56,733 — INFO — [\u2714] Saved Soup Recipe - Egusi — \u20a633498
2025-08-03 20:52:57,288 — INFO — [\u2714] Saved Soup Recipe - Afang — \u20a633800
2025-08-03 20:52:57,836 — INFO — [\u2714] Saved Sausage - Chicken — \u20a62409 - \u20a627819
2025-08-03 20:52:58,395 — INFO — [\u2714] Saved Barbecue Spice (Spice Supreme) — \u20a62849 - \u20a633099
2025-08-03 20:52:58,936 — INFO — [\u2714] Saved Maggi Star Seasoning Cubes — \u20a61969 - \u20a634749
2025-08-03 20:52:59,483 — INFO — [\u2714] Saved Basil Leaves (Spice Supreme) — \u20a62849 - \u20a633099
2025-08-03 20:53:00,043 — INFO — [\u2714] Saved Grapes - Red (Foreign) — \u20a65349 - \u20a657829
2025-08-03 20:53:00,052 — INFO — Visiting https://www.pricepally.com/shop?page=6
2025-08-03 20:53:04,279 — INFO — Found 18 products on page 6
2025-08-03 20:53:04,860 — INFO — [\u2714] Saved Dry Pepper - Sombo — \u20a65049 - \u20a69999
2025-08-03 20:53:05,543 — INFO — [\u2714] Saved Rice - Tuwo — \u20a6979 - \u20a68899
2025-08-03 20:53:06,761 — INFO — [\u2714] Saved Mamador Vegetable Oil (1.5L) — \u20a68349 - \u20a644099
2025-08-03 20:53:07,316 — INFO — [\u2714] Saved Plantain Flour — \u20a62009 - \u20a69229
2025-08-03 20:53:07,863 — INFO — [\u2714] Saved Nutmeg - Seed — \u20a66349 - \u20a675079
2025-08-03 20:53:08,407 — INFO — [\u2714] Saved Sonia Tomato Mix - Sachet — \u20a6979 - \u20a68349
2025-08-03 20:53:08,945 — INFO — [\u2714] Saved Golden Penny Soya Oil (4L) — \u20a618249 - \u20a6108999
2025-08-03 20:53:09,495 — INFO — [\u2714] Saved Golden Penny Soya Oil (5L) — \u20a623199 - \u20a690299
2025-08-03 20:53:10,040 — INFO — [\u2714] Saved Bitter Leaf - Unwashed — \u20a6319 - \u20a62299
2025-08-03 20:53:10,637 — INFO — [\u2714] Saved Rice - Maharani Basmati (1kg) — \u20a65049
2025-08-03 20:53:11,195 — INFO — [\u2714] Saved Blue Band Margarine (250g) — \u20a61859 - \u20a640799
2025-08-03 20:53:11,743 — INFO — [\u2714] Saved Bonga Fish Agbodo — \u20a61199
2025-08-03 20:53:12,291 — INFO — [\u2714] Saved Nescafe Breakfast 3in1 Sachet — \u20a62299 - \u20a639699
2025-08-03 20:53:12,842 — INFO — [\u2714] Saved Rice - Maharani Basmati (5kg) — \u20a625399 - \u20a692499
2025-08-03 20:53:13,392 — INFO — [\u2714] Saved Power Oil (75cl) — \u20a64499 - \u20a639699
2025-08-03 20:53:13,938 — INFO — [\u2714] Saved Power Oil (110ml) — \u20a64389 - \u20a621549
2025-08-03 20:53:14,563 — INFO — [\u2714] Saved Power Oil (4.5L) — \u20a620999 - \u20a683699
2025-08-03 20:53:15,113 — INFO — [\u2714] Saved Rice - Mama Gold — \u20a61029 - \u20a6115599
2025-08-03 20:53:15,116 — INFO — Visiting https://www.pricepally.com/shop?page=7
2025-08-03 20:53:21,575 — INFO — Found 16 products on page 7
2025-08-03 20:53:22,117 — INFO — [\u2714] Saved Golden Penny White Cube Sugar (500g) — \u20a61309 - \u20a660599
2025-08-03 20:53:22,668 — INFO — [\u2714] Saved Grapes - Green (Foreign) — \u20a67799 - \u20a655099
2025-08-03 20:53:23,217 — INFO — [\u2714] Saved Pure Ground Nutmeg (Spice Supreme) — \u20a63399
2025-08-03 20:53:23,767 — INFO — [\u2714] Saved Benny Powdered Chicken Flavored Stock (10g) — \u20a6649 - \u20a67799
2025-08-03 20:53:24,849 — INFO — [\u2714] Saved Lemon - Foreign (Piece) — \u20a616599 - \u20a666099
2025-08-03 20:53:25,395 — INFO — [\u2714] Saved Eggplant (Kg) — \u20a61749
2025-08-03 20:53:25,955 — INFO — [\u2714] Saved Cow Torso Meat — \u20a65049 - \u20a69999
2025-08-03 20:53:26,497 — INFO — [\u2714] Saved Milo 3 in 1 - Sachet — \u20a61529 - \u20a640799
2025-08-03 20:53:27,047 — INFO — [\u2714] Saved Topper Margarine (10kg) — \u20a641049
2025-08-03 20:53:27,597 — INFO — [\u2714] Saved Rice - Tropical Sun Golden Sella Basmati (5kg) — \u20a627599 - \u20a6110099
2025-08-03 20:53:28,258 — INFO — [\u2714] Saved Rice - Tropical Sun Golden Sella Basmati (2kg) — \u20a614399 - \u20a685899
2025-08-03 20:53:28,813 — INFO — [\u2714] Saved Golden Terra Soya Oil - Sachet (1L) — \u20a63949 - \u20a645749
2025-08-03 20:53:29,361 — INFO — [\u2714] Saved Prawn - Dry (Big) — \u20a611099 - \u20a622099
2025-08-03 20:53:29,909 — INFO — [\u2714] Saved Good Earth Hot Peppe Powder (5g) — \u20a6759 - \u20a68899
2025-08-03 20:53:30,470 — INFO — [\u2714] Saved Turmeric — \u20a6649 - \u20a616599
2025-08-03 20:53:30,473 — INFO — Visiting https://www.pricepally.com/shop?page=8
2025-08-03 20:53:34,711 — INFO — Found 12 products on page 8
2025-08-03 20:53:35,259 — INFO — [\u2714] Saved Dates — \u20a62029 - \u20a622559
2025-08-03 20:53:35,807 — INFO — [\u2714] Saved Bama Mayonnaise (810ml) — \u20a65049 - \u20a656199
2025-08-03 20:53:36,357 — INFO — [\u2714] Saved Princes Hot Dogs (400g) — \u20a62849 - \u20a633099
2025-08-03 20:53:36,913 — INFO — [\u2714] Saved Pure Ground Black Pepper (Spice Supreme) — \u20a63399 - \u20a639699
2025-08-03 20:53:37,457 — INFO — [\u2714] Saved Pure Ground Cinnamon (Spice Supreme) — \u20a63399 - \u20a639699
2025-08-03 20:53:38,010 — INFO — [\u2714] Saved Pure Ground Cumin - Spice Supreme (85g) — \u20a62849 - \u20a633099
2025-08-03 20:53:38,554 — INFO — [\u2714] Saved Pure Ground White Pepper (Spice Supreme) — \u20a63399 - \u20a639699
2025-08-03 20:53:39,521 — INFO — [\u2714] Saved Quaker Oat - Tin (420g) — \u20a63399 - \u20a672699
2025-08-03 20:53:40,072 — INFO — [\u2714] Saved Zobo — \u20a61749 - \u20a63399
2025-08-03 20:53:40,621 — INFO — [\u2714] Saved Red Kidney Beans — \u20a6869 - \u20a620999
2025-08-03 20:53:41,169 — INFO — [\u2714] Saved Dech Party Jollof Spice (10g) — \u20a6189 - \u20a6979
2025-08-03 20:53:41,721 — INFO — [\u2714] Saved Rosevita Cassava Flour (1kg) — \u20a62299 - \u20a619899
2025-08-03 20:53:41,723 — INFO — Visiting https://www.pricepally.com/shop?page=9
2025-08-03 20:53:46,541 — INFO — Found 17 products on page 9
2025-08-03 20:53:47,096 — INFO — [\u2714] Saved Orange - Native (Semi-ripe) — \u20a6649 - \u20a66349
2025-08-03 20:53:47,640 — INFO — [\u2714] Saved Larsor Beef Seasoning (10g) — \u20a6599 - \u20a61089
2025-08-03 20:53:48,601 — INFO — [\u2714] Saved Larsor Chicken Seasoning (10g) — \u20a6319 - \u20a61089
2025-08-03 20:53:49,152 — INFO — [\u2714] Saved Larsor Fish Seasoning (10g) — \u20a6599 - \u20a615499
2025-08-03 20:53:49,698 — INFO — [\u2714] Saved Larsor Fried Rice Seasoning (10g) — \u20a6599 - \u20a615499
2025-08-03 20:53:50,249 — INFO — [\u2714] Saved Larsor Peppersoup Seasoning (10g) — \u20a6599 - \u20a615499
2025-08-03 20:53:50,794 — INFO — [\u2714] Saved Laziz Vegetable Oil (3L) — \u20a613299 - \u20a677099
2025-08-03 20:53:51,352 — INFO — [\u2714] Saved Laziz Vegetable Oil (5L) — \u20a623199 - \u20a690299
2025-08-03 20:53:51,903 — INFO — [\u2714] Saved Bama Mayonnaise (385ml) — \u20a62849 - \u20a631999
2025-08-03 20:53:52,754 — INFO — [\u2714] Saved Lemon Grass — \u20a6319 - \u20a62739
2025-08-03 20:53:53,296 — INFO — [\u2714] Saved Auntie B Spaghetti (500g) — \u20a61089 - \u20a618249
2025-08-03 20:53:53,853 — INFO — [\u2714] Saved Golden Penny Jollof Chicken Noodles (70g) — \u20a6329 - \u20a69119
2025-08-03 20:53:54,411 — INFO — [\u2714] Saved Golden Penny Spaghetti (500g) — \u20a61199 - \u20a621549
2025-08-03 20:53:54,963 — INFO — [\u2714] Saved Green Beans — \u20a6379 - \u20a62849
2025-08-03 20:53:55,524 — INFO — [\u2714] Saved Bama Mayonnaise (226ml) — \u20a61859 - \u20a617699
2025-08-03 20:53:56,183 — INFO — [\u2714] Saved Cabbage - Purple (kg) — \u20a62029 - \u20a64499
2025-08-03 20:53:56,736 — INFO — [\u2714] Saved Cabbage (Jos) - Peeled — \u20a61479 - \u20a62849
2025-08-03 20:53:56,740 — INFO — Visiting https://www.pricepally.com/shop?page=10
2025-08-03 20:54:02,775 — INFO — Found 8 products on page 10
2025-08-03 20:54:03,298 — ERROR — [!] Error scraping product 1: Message: no such element: Unable to locate element: {"method":"css selector","selector":"p.text-base-dark.font-semibold"}
  (Session info: MicrosoftEdge=138.0.3351.109); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#nosuchelementexception
Stacktrace:
	GetHandleVerifier [0x0x7ff70d808c55+23461]
	(No symbol) [0x0x7ff70d75cd40]
	GetHandleVerifier [0x0x7ff70da80b88+2611928]
	(No symbol) [0x0x7ff70d5791a8]
	(No symbol) [0x0x7ff70d57946b]
	(No symbol) [0x0x7ff70d56f5dc]
	(No symbol) [0x0x7ff70d59a6ff]
	(No symbol) [0x0x7ff70d56f58d]
	(No symbol) [0x0x7ff70d56f44d]
	(No symbol) [0x0x7ff70d59a980]
	(No symbol) [0x0x7ff70d56f58d]
	(No symbol) [0x0x7ff70d5b754f]
	(No symbol) [0x0x7ff70d59a423]
	(No symbol) [0x0x7ff70d56ea86]
	(No symbol) [0x0x7ff70d56dd11]
	(No symbol) [0x0x7ff70d56e8b3]
	(No symbol) [0x0x7ff70d66e6fd]
	(No symbol) [0x0x7ff70d67ba88]
	GetHandleVerifier [0x0x7ff70d8e8a9b+940523]
	GetHandleVerifier [0x0x7ff70d8f17f1+976705]
	(No symbol) [0x0x7ff70d76a931]
	(No symbol) [0x0x7ff70d763314]
	(No symbol) [0x0x7ff70d763463]
	(No symbol) [0x0x7ff70d754f06]
	BaseThreadInitThunk [0x0x7ffa2ae17374+20]
	RtlUserThreadStart [0x0x7ffa2b91cc91+33]

2025-08-03 20:54:03,842 — ERROR — [!] Error scraping product 2: Message: no such element: Unable to locate element: {"method":"css selector","selector":"p.text-base-dark.font-semibold"}
  (Session info: MicrosoftEdge=138.0.3351.109); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#nosuchelementexception
Stacktrace:
	GetHandleVerifier [0x0x7ff70d808c55+23461]
	(No symbol) [0x0x7ff70d75cd40]
	GetHandleVerifier [0x0x7ff70da80b88+2611928]
	(No symbol) [0x0x7ff70d5791a8]
	(No symbol) [0x0x7ff70d57946b]
	(No symbol) [0x0x7ff70d56f5dc]
	(No symbol) [0x0x7ff70d59a6ff]
	(No symbol) [0x0x7ff70d56f58d]
	(No symbol) [0x0x7ff70d56f44d]
	(No symbol) [0x0x7ff70d59a980]
	(No symbol) [0x0x7ff70d56f58d]
	(No symbol) [0x0x7ff70d5b754f]
	(No symbol) [0x0x7ff70d59a423]
	(No symbol) [0x0x7ff70d56ea86]
	(No symbol) [0x0x7ff70d56dd11]
	(No symbol) [0x0x7ff70d56e8b3]
	(No symbol) [0x0x7ff70d66e6fd]
	(No symbol) [0x0x7ff70d67ba88]
	GetHandleVerifier [0x0x7ff70d8e8a9b+940523]
	GetHandleVerifier [0x0x7ff70d8f17f1+976705]
	(No symbol) [0x0x7ff70d76a931]
	(No symbol) [0x0x7ff70d763314]
	(No symbol) [0x0x7ff70d763463]
	(No symbol) [0x0x7ff70d754f06]
	BaseThreadInitThunk [0x0x7ffa2ae17374+20]
	RtlUserThreadStart [0x0x7ffa2b91cc91+33]

2025-08-03 20:54:05,249 — ERROR — [!] Error scraping product 3: Message: no such element: Unable to locate element: {"method":"css selector","selector":"p.text-base-dark.font-semibold"}
  (Session info: MicrosoftEdge=138.0.3351.109); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#nosuchelementexception
Stacktrace:
	GetHandleVerifier [0x0x7ff70d808c55+23461]
	(No symbol) [0x0x7ff70d75cd40]
	GetHandleVerifier [0x0x7ff70da80b88+2611928]
	(No symbol) [0x0x7ff70d5791a8]
	(No symbol) [0x0x7ff70d57946b]
	(No symbol) [0x0x7ff70d56f5dc]
	(No symbol) [0x0x7ff70d59a6ff]
	(No symbol) [0x0x7ff70d56f58d]
	(No symbol) [0x0x7ff70d56f44d]
	(No symbol) [0x0x7ff70d59a980]
	(No symbol) [0x0x7ff70d56f58d]
	(No symbol) [0x0x7ff70d5b754f]
	(No symbol) [0x0x7ff70d59a423]
	(No symbol) [0x0x7ff70d56ea86]
	(No symbol) [0x0x7ff70d56dd11]
	(No symbol) [0x0x7ff70d56e8b3]
	(No symbol) [0x0x7ff70d66e6fd]
	(No symbol) [0x0x7ff70d67ba88]
	GetHandleVerifier [0x0x7ff70d8e8a9b+940523]
	GetHandleVerifier [0x0x7ff70d8f17f1+976705]
	(No symbol) [0x0x7ff70d76a931]
	(No symbol) [0x0x7ff70d763314]
	(No symbol) [0x0x7ff70d763463]
	(No symbol) [0x0x7ff70d754f06]
	BaseThreadInitThunk [0x0x7ffa2ae17374+20]
	RtlUserThreadStart [0x0x7ffa2b91cc91+33]

2025-08-03 20:54:05,777 — ERROR — [!] Error scraping product 4: Message: no such element: Unable to locate element: {"method":"css selector","selector":"p.text-base-dark.font-semibold"}
  (Session info: MicrosoftEdge=138.0.3351.109); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#nosuchelementexception
Stacktrace:
	GetHandleVerifier [0x0x7ff70d808c55+23461]
	(No symbol) [0x0x7ff70d75cd40]
	GetHandleVerifier [0x0x7ff70da80b88+2611928]
	(No symbol) [0x0x7ff70d5791a8]
	(No symbol) [0x0x7ff70d57946b]
	(No symbol) [0x0x7ff70d56f5dc]
	(No symbol) [0x0x7ff70d59a6ff]
	(No symbol) [0x0x7ff70d56f58d]
	(No symbol) [0x0x7ff70d56f44d]
	(No symbol) [0x0x7ff70d59a980]
	(No symbol) [0x0x7ff70d56f58d]
	(No symbol) [0x0x7ff70d5b754f]
	(No symbol) [0x0x7ff70d59a423]
	(No symbol) [0x0x7ff70d56ea86]
	(No symbol) [0x0x7ff70d56dd11]
	(No symbol) [0x0x7ff70d56e8b3]
	(No symbol) [0x0x7ff70d66e6fd]
	(No symbol) [0x0x7ff70d67ba88]
	GetHandleVerifier [0x0x7ff70d8e8a9b+940523]
	GetHandleVerifier [0x0x7ff70d8f17f1+976705]
	(No symbol) [0x0x7ff70d76a931]
	(No symbol) [0x0x7ff70d763314]
	(No symbol) [0x0x7ff70d763463]
	(No symbol) [0x0x7ff70d754f06]
	BaseThreadInitThunk [0x0x7ffa2ae17374+20]
	RtlUserThreadStart [0x0x7ffa2b91cc91+33]

2025-08-03 20:54:06,304 — ERROR — [!] Error scraping product 5: Message: no such element: Unable to locate element: {"method":"css selector","selector":"p.text-base-dark.font-semibold"}
  (Session info: MicrosoftEdge=138.0.3351.109); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#nosuchelementexception
Stacktrace:
	GetHandleVerifier [0x0x7ff70d808c55+23461]
	(No symbol) [0x0x7ff70d75cd40]
	GetHandleVerifier [0x0x7ff70da80b88+2611928]
	(No symbol) [0x0x7ff70d5791a8]
	(No symbol) [0x0x7ff70d57946b]
	(No symbol) [0x0x7ff70d56f5dc]
	(No symbol) [0x0x7ff70d59a6ff]
	(No symbol) [0x0x7ff70d56f58d]
	(No symbol) [0x0x7ff70d56f44d]
	(No symbol) [0x0x7ff70d59a980]
	(No symbol) [0x0x7ff70d56f58d]
	(No symbol) [0x0x7ff70d5b754f]
	(No symbol) [0x0x7ff70d59a423]
	(No symbol) [0x0x7ff70d56ea86]
	(No symbol) [0x0x7ff70d56dd11]
	(No symbol) [0x0x7ff70d56e8b3]
	(No symbol) [0x0x7ff70d66e6fd]
	(No symbol) [0x0x7ff70d67ba88]
	GetHandleVerifier [0x0x7ff70d8e8a9b+940523]
	GetHandleVerifier [0x0x7ff70d8f17f1+976705]
	(No symbol) [0x0x7ff70d76a931]
	(No symbol) [0x0x7ff70d763314]
	(No symbol) [0x0x7ff70d763463]
	(No symbol) [0x0x7ff70d754f06]
	BaseThreadInitThunk [0x0x7ffa2ae17374+20]
	RtlUserThreadStart [0x0x7ffa2b91cc91+33]

2025-08-03 20:54:06,828 — ERROR — [!] Error scraping product 6: Message: no such element: Unable to locate element: {"method":"css selector","selector":"p.text-base-dark.font-semibold"}
  (Session info: MicrosoftEdge=138.0.3351.109); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#nosuchelementexception
Stacktrace:
	GetHandleVerifier [0x0x7ff70d808c55+23461]
	(No symbol) [0x0x7ff70d75cd40]
	GetHandleVerifier [0x0x7ff70da80b88+2611928]
	(No symbol) [0x0x7ff70d5791a8]
	(No symbol) [0x0x7ff70d57946b]
	(No symbol) [0x0x7ff70d56f5dc]
	(No symbol) [0x0x7ff70d59a6ff]
	(No symbol) [0x0x7ff70d56f58d]
	(No symbol) [0x0x7ff70d56f44d]
	(No symbol) [0x0x7ff70d59a980]
	(No symbol) [0x0x7ff70d56f58d]
	(No symbol) [0x0x7ff70d5b754f]
	(No symbol) [0x0x7ff70d59a423]
	(No symbol) [0x0x7ff70d56ea86]
	(No symbol) [0x0x7ff70d56dd11]
	(No symbol) [0x0x7ff70d56e8b3]
	(No symbol) [0x0x7ff70d66e6fd]
	(No symbol) [0x0x7ff70d67ba88]
	GetHandleVerifier [0x0x7ff70d8e8a9b+940523]
	GetHandleVerifier [0x0x7ff70d8f17f1+976705]
	(No symbol) [0x0x7ff70d76a931]
	(No symbol) [0x0x7ff70d763314]
	(No symbol) [0x0x7ff70d763463]
	(No symbol) [0x0x7ff70d754f06]
	BaseThreadInitThunk [0x0x7ffa2ae17374+20]
	RtlUserThreadStart [0x0x7ffa2b91cc91+33]

2025-08-03 20:54:07,982 — ERROR — [!] Error scraping product 7: Message: stale element reference: stale element not found in the current frame
  (Session info: MicrosoftEdge=138.0.3351.109); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#staleelementreferenceexception
Stacktrace:
	GetHandleVerifier [0x0x7ff70d808c55+23461]
	(No symbol) [0x0x7ff70d75cd40]
	GetHandleVerifier [0x0x7ff70da80b88+2611928]
	(No symbol) [0x0x7ff70d53381c]
